2.00,106.00,2.48,140
2.00,108.00,2.48,146
2.00,110.00,2.58,107
2.00,112.00,2.33,127
2.00,114.00,2.60,129
2.00,116.00,2.69,116
2.00,118.00,2.69,106
2.00,120.00,2.57,111
2.00,122.00,2.60,98
2.00,124.00,2.35,126
2.00,126.00,2.60,120
2.00,128.00,2.36,138
2.00,130.00,2.55,123
2.00,132.00,2.26,86
2.00,134.00,2.27,139
2.00,136.00,2.05,107
2.00,138.00,2.34,82
2.00,140.00,2.18,86
2.00,142.00,2.07,125
2.00,144.00,2.33,95
2.00,146.00,2.07,111
2.00,148.00,2.24,86
2.00,150.00,2.00,100
2.00,152.00,2.25,148
2.00,154.00,2.16,117
2.00,156.00,1.91,111
2.00,158.00,1.96,140
2.00,160.00,1.73,147
2.00,162.00,1.51,129
2.00,164.00,1.40,81
2.00,166.00,1.45,117
2.00,168.00,1.51,97
2.00,170.00,1.39,88
2.00,172.00,1.66,105
2.00,174.00,1.48,150
2.00,176.00,1.61,144
2.00,178.00,1.65,93
2.00,180.00,1.91,140
2.00,182.00,1.84,128
2.00,184.00,1.59,139
2.00,186.00,1.39,117
2.00,188.00,1.46,96
2.00,190.00,1.59,109
2.00,192.00,1.80,131
2.00,194.00,1.69,125
2.00,196.00,1.39,117
2.00,198.00,1.65,127
2.00,200.00,1.36,142
2.00,202.00,1.15,88
2.00,204.00,1.28,110
2.00,206.00,1.30,128
2.00,208.00,1.42,120
2.00,210.00,1.69,103
2.00,212.00,1.93,139
2.00,214.00,1.75,105
2.00,216.00,1.82,134
2.00,218.00,1.57,81
2.00,220.00,1.33,100
2.00,222.00,1.34,133
2.00,224.00,1.20,108
2.00,226.00,0.98,92
2.00,228.00,0.95,94
2.00,230.00,1.15,98
2.00,232.00,1.39,127
2.00,234.00,1.14,83
2.00,236.00,1.24,149
2.00,238.00,1.48,80
2.00,240.00,1.31,105
2.00,242.00,1.59,144
2.00,244.00,1.50,141
2.00,246.00,1.49,118
2.00,248.00,1.53,136
2.00,250.00,1.65,140
2.00,252.00,1.55,102
2.00,254.00,1.48,134
2.00,256.00,1.47,84
2.00,258.00,1.28,89
2.00,260.00,1.37,143
2.00,262.00,1.20,107
2.00,264.00,1.39,103
2.00,266.00,1.16,107
2.00,268.00,1.07,109
2.00,270.00,0.89,86
2.00,272.00,0.76,82
2.00,274.00,0.94,83
2.00,276.00,0.81,143
2.00,278.00,0.97,140
2.00,280.00,0.81,126
2.00,282.00,1.03,134
2.00,284.00,0.76,83
2.00,286.00,0.88,101
2.00,288.00,1.15,104
2.00,290.00,1.34,148
2.00,292.00,1.45,109
2.00,294.00,1.27,148
2.00,296.00,1.20,105
2.00,298.00,1.32,91
4.00,0.00,1.23,149
4.00,2.00,1.24,134
4.00,4.00,1.01,123
4.00,6.00,1.01,149
4.00,8.00,1.03,95
4.00,10.00,0.95,118
4.00,12.00,1.08,135
4.00,14.00,0.99,99
4.00,16.00,0.95,85
4.00,18.00,0.97,93
4.00,20.00,1.09,99
4.00,22.00,0.90,86
4.00,24.00,0.76,128
4.00,26.00,1.02,117
4.00,28.00,1.16,132
4.00,30.00,1.40,90
4.00,32.00,1.37,106
4.00,34.00,1.31,147
4.00,36.00,1.24,106
4.00,38.00,1.16,144
4.00,40.00,1.42,116
4.00,42.00,1.68,102
4.00,44.00,1.92,149
4.00,46.00,1.80,115
4.00,48.00,1.82,114
4.00,50.00,1.67,113
4.00,52.00,1.41,116
4.00,54.00,1.68,113
4.00,56.00,1.90,103
4.00,58.00,2.11,83
4.00,60.00,2.09,97
4.00,62.00,2.21,121
4.00,64.00,1.91,105
4.00,66.00,1.92,86
4.00,68.00,1.94,121
4.00,70.00,1.87,145
4.00,72.00,1.58,95
4.00,74.00,1.44,124
4.00,76.00,1.25,80
4.00,78.00,1.47,130
4.00,80.00,1.31,134
4.00,82.00,1.37,109
4.00,84.00,1.14,145
4.00,86.00,1.04,128
4.00,88.00,1.13,109
4.00,90.00,1.22,82
4.00,92.00,1.38,123
4.00,94.00,1.34,107
4.00,96.00,1.35,130
4.00,98.00,1.25,98
4.00,100.00,0.99,140
4.00,102.00,0.71,82
4.00,104.00,0.77,89
4.00,106.00,0.55,87
4.00,108.00,0.43,117
4.00,110.00,0.36,98
4.00,112.00,0.58,128
4.00,114.00,0.62,99
4.00,116.00,0.71,112
4.00,118.00,0.70,112
4.00,120.00,0.61,119
4.00,122.00,0.36,95
4.00,124.00,0.13,139
4.00,126.00,0.15,90
4.00,128.00,0.01,137
4.00,130.00,-0.06,85
4.00,132.00,-0.14,86
4.00,134.00,-0.33,101
4.00,136.00,-0.26,121
4.00,138.00,-0.54,100
4.00,140.00,-0.36,139
4.00,142.00,-0.53,110
4.00,144.00,-0.29,99
4.00,146.00,-0.21,104
4.00,148.00,-0.50,101
4.00,150.00,-0.23,113
4.00,152.00,-0.34,102
4.00,154.00,-0.40,85
4.00,156.00,-0.20,135
4.00,158.00,-0.49,144
4.00,160.00,-0.44,94
4.00,162.00,-0.74,122
4.00,164.00,-0.56,137
4.00,166.00,-0.52,148
4.00,168.00,-0.25,117
4.00,170.00,-0.35,120
4.00,172.00,-0.41,116
4.00,174.00,-0.20,100
4.00,176.00,0.06,100
4.00,178.00,-0.12,117
4.00,180.00,0.01,127
4.00,182.00,-0.02,119
4.00,184.00,-0.07,128
4.00,186.00,-0.10,86
4.00,188.00,-0.34,104
4.00,190.00,-0.26,126
4.00,192.00,-0.24,83
4.00,194.00,0.04,145
4.00,196.00,-0.03,122
4.00,198.00,-0.30,142
4.00,200.00,-0.52,137
4.00,202.00,-0.45,139
4.00,204.00,-0.41,144
4.00,206.00,-0.21,137
4.00,208.00,-0.47,88
4.00,210.00,-0.71,107
4.00,212.00,-0.80,96
4.00,214.00,-1.00,91
4.00,216.00,-1.19,97
4.00,218.00,-1.23,80
4.00,220.00,-1.15,121
4.00,222.00,-1.41,124
4.00,224.00,-1.40,99
4.00,226.00,-1.14,109
4.00,228.00,-1.02,123
4.00,230.00,-0.93,149
4.00,232.00,-0.66,82
4.00,234.00,-0.71,103
4.00,236.00,-0.49,85
4.00,238.00,-0.36,107
4.00,240.00,-0.61,139
4.00,242.00,-0.58,148
4.00,244.00,-0.82,123
4.00,246.00,-0.79,86
4.00,248.00,-1.00,85
4.00,250.00,-0.71,134
4.00,252.00,-0.59,86
4.00,254.00,-0.56,112
4.00,256.00,-0.45,140
4.00,258.00,-0.47,83
4.00,260.00,-0.42,148
4.00,262.00,-0.68,131
4.00,264.00,-0.39,125
4.00,266.00,-0.33,117
4.00,268.00,-0.19,134
4.00,270.00,-0.26,113
4.00,272.00,-0.11,90
4.00,274.00,-0.07,146
4.00,276.00,0.08,146
4.00,278.00,-0.11,144
4.00,280.00,-0.25,85
4.00,282.00,-0.38,142
4.00,284.00,-0.47,128
4.00,286.00,-0.23,89
4.00,288.00,-0.31,104
4.00,290.00,-0.06,134
4.00,292.00,-0.13,129
4.00,294.00,0.09,142
4.00,296.00,0.30,87
4.00,298.00,0.41,131
6.00,0.00,0.20,143
6.00,2.00,0.31,149
6.00,4.00,0.13,111
6.00,6.00,-0.10,117
6.00,8.00,-0.01,122
6.00,10.00,0.15,81
6.00,12.00,0.34,102
6.00,14.00,0.61,124
6.00,16.00,0.81,132
6.00,18.00,0.59,118
6.00,20.00,0.63,135
6.00,22.00,0.49,85
6.00,24.00,0.53,108
6.00,26.00,0.46,124
6.00,28.00,0.53,137
6.00,30.00,0.76,134
6.00,32.00,1.06,128
6.00,34.00,1.26,128
6.00,36.00,1.46,102
6.00,38.00,1.56,94
6.00,40.00,1.53,145
6.00,42.00,1.71,107
6.00,44.00,1.60,133
6.00,46.00,1.90,130
6.00,48.00,2.03,97
6.00,50.00,2.20,101
6.00,52.00,2.46,86
6.00,54.00,2.17,104
6.00,56.00,2.09,138
6.00,58.00,2.37,125
6.00,60.00,2.17,85
6.00,62.00,2.32,120
6.00,64.00,2.11,131
6.00,66.00,1.87,111
6.00,68.00,2.06,102
6.00,70.00,2.00,90
6.00,72.00,2.06,150
6.00,74.00,2.28,119
6.00,76.00,2.51,81
6.00,78.00,2.34,128
6.00,80.00,2.53,135
6.00,82.00,2.60,112
6.00,84.00,2.37,150
6.00,86.00,2.41,87
6.00,88.00,2.46,91
6.00,90.00,2.61,125
6.00,92.00,2.46,124
6.00,94.00,2.67,130
6.00,96.00,2.64,91
6.00,98.00,2.67,91
6.00,100.00,2.86,132
6.00,102.00,2.87,104
6.00,104.00,2.61,118
6.00,106.00,2.87,82
6.00,108.00,2.62,122
6.00,110.00,2.60,141
6.00,112.00,2.52,82
6.00,114.00,2.57,109
6.00,116.00,2.70,85
6.00,118.00,2.95,136
6.00,120.00,2.88,94
6.00,122.00,3.08,108
6.00,124.00,3.07,105
6.00,126.00,2.99,110
6.00,128.00,2.89,121
6.00,130.00,2.61,129
6.00,132.00,2.65,137
6.00,134.00,2.50,111
6.00,136.00,2.27,100
6.00,138.00,2.22,144
6.00,140.00,2.46,80
6.00,142.00,2.71,102
6.00,144.00,2.54,135
6.00,146.00,2.52,116
6.00,148.00,2.44,125
6.00,150.00,2.56,100
6.00,152.00,2.58,149
6.00,154.00,2.83,89
6.00,156.00,3.01,139
6.00,158.00,2.81,96
6.00,160.00,2.82,137
6.00,162.00,2.91,150
6.00,164.00,3.02,128
6.00,166.00,2.83,90
6.00,168.00,2.59,90
6.00,170.00,2.85,137
6.00,172.00,2.87,85
6.00,174.00,2.95,111
6.00,176.00,2.89,126
6.00,178.00,2.71,115
6.00,180.00,2.56,91
6.00,182.00,2.61,87
6.00,184.00,2.33,104
6.00,186.00,2.55,136
6.00,188.00,2.77,146
6.00,190.00,2.86,95
6.00,192.00,2.78,93
6.00,194.00,2.94,112
6.00,196.00,3.21,109
6.00,198.00,3.48,134
6.00,200.00,3.56,142
6.00,202.00,3.47,112
6.00,204.00,3.20,121
6.00,206.00,3.13,111
6.00,208.00,2.85,116
6.00,210.00,2.91,114
6.00,212.00,3.02,119
6.00,214.00,3.22,80
6.00,216.00,3.38,126
6.00,218.00,3.61,94
6.00,220.00,3.80,149
6.00,222.00,3.84,82
6.00,224.00,3.57,81
6.00,226.00,3.42,117
6.00,228.00,3.55,132
6.00,230.00,3.78,124
6.00,232.00,4.07,122
6.00,234.00,4.13,82
6.00,236.00,4.20,115
6.00,238.00,4.36,98
6.00,240.00,4.20,115
6.00,242.00,4.30,126
6.00,244.00,4.22,102
6.00,246.00,4.48,147
6.00,248.00,4.52,125
6.00,250.00,4.74,94
6.00,252.00,4.79,145
6.00,254.00,5.05,136
6.00,256.00,5.31,127
6.00,258.00,5.51,139
6.00,260.00,5.71,127
6.00,262.00,5.68,112
6.00,264.00,5.75,90
6.00,266.00,5.76,86
6.00,268.00,5.65,106
6.00,270.00,5.90,119
6.00,272.00,5.72,83
6.00,274.00,5.62,145
6.00,276.00,5.79,89
6.00,278.00,6.08,107
6.00,280.00,5.93,121
6.00,282.00,6.19,137
6.00,284.00,6.34,87
6.00,286.00,6.16,146
6.00,288.00,6.39,84
6.00,290.00,6.13,95
6.00,292.00,6.01,112
6.00,294.00,6.22,146
6.00,296.00,6.32,129
6.00,298.00,6.20,90
8.00,0.00,6.21,108
8.00,2.00,5.98,96
8.00,4.00,5.86,118
8.00,6.00,6.04,142
8.00,8.00,5.95,94
8.00,10.00,5.95,84
8.00,12.00,5.96,143
8.00,14.00,5.67,111
8.00,16.00,5.63,81
8.00,18.00,5.75,132
8.00,20.00,5.93,134
8.00,22.00,6.00,80
8.00,24.00,6.01,117
8.00,26.00,5.87,91
8.00,28.00,5.66,128
8.00,30.00,5.46,98
8.00,32.00,5.69,119
8.00,34.00,5.64,99
8.00,36.00,5.44,110
8.00,38.00,5.61,145
8.00,40.00,5.57,121
8.00,42.00,5.72,92
8.00,44.00,5.99,108
8.00,46.00,6.26,117
8.00,48.00,6.53,136
8.00,50.00,6.40,144
8.00,52.00,6.65,103
8.00,54.00,6.93,123
8.00,56.00,7.13,111
8.00,58.00,7.25,137
8.00,60.00,7.41,95
8.00,62.00,7.41,144
8.00,64.00,7.52,84
8.00,66.00,7.49,147
8.00,68.00,7.29,123
8.00,70.00,7.18,83
8.00,72.00,7.34,82
8.00,74.00,7.28,132
8.00,76.00,7.56,124
8.00,78.00,7.51,82
8.00,80.00,7.38,116
8.00,82.00,7.45,81
8.00,84.00,7.20,121
8.00,86.00,7.37,134
8.00,88.00,7.12,83
8.00,90.00,7.35,91
8.00,92.00,7.11,144
8.00,94.00,7.28,126
8.00,96.00,7.21,86
8.00,98.00,7.29,94
8.00,100.00,7.56,141
8.00,102.00,7.55,110
8.00,104.00,7.36,131
8.00,106.00,7.54,144
8.00,108.00,7.63,90
8.00,110.00,7.45,96
8.00,112.00,7.30,136
8.00,114.00,7.45,92
8.00,116.00,7.16,110
8.00,118.00,6.95,81
8.00,120.00,6.67,118
8.00,122.00,6.66,102
8.00,124.00,6.87,119
8.00,126.00,6.73,146
8.00,128.00,6.46,145
8.00,130.00,6.65,138
8.00,132.00,6.69,95
8.00,134.00,6.82,126
8.00,136.00,6.66,86
8.00,138.00,6.80,129
8.00,140.00,6.63,107
8.00,142.00,6.45,123
8.00,144.00,6.62,129
8.00,146.00,6.35,118
8.00,148.00,6.52,95
8.00,150.00,6.73,141
8.00,152.00,6.93,147
8.00,154.00,7.07,124
8.00,156.00,7.02,105
8.00,158.00,6.86,132
8.00,160.00,7.01,107
8.00,162.00,7.09,134
8.00,164.00,7.00,97
8.00,166.00,6.95,130
8.00,168.00,7.10,82
8.00,170.00,7.22,81
8.00,172.00,7.28,109
8.00,174.00,7.18,86
8.00,176.00,6.89,98
8.00,178.00,6.59,89
8.00,180.00,6.52,129
8.00,182.00,6.79,127
8.00,184.00,6.72,124
8.00,186.00,6.99,104
8.00,188.00,6.83,125
8.00,190.00,6.90,91
8.00,192.00,6.96,134
8.00,194.00,6.96,107
8.00,196.00,7.10,141
8.00,198.00,7.31,100
8.00,200.00,7.03,95
8.00,202.00,7.17,103
8.00,204.00,7.13,94
8.00,206.00,7.27,130
8.00,208.00,7.08,99
8.00,210.00,7.21,119
8.00,212.00,7.16,113
8.00,214.00,7.09,107
8.00,216.00,7.02,148
8.00,218.00,6.78,83
8.00,220.00,6.82,135
8.00,222.00,7.11,123
8.00,224.00,6.85,95
8.00,226.00,7.08,133
8.00,228.00,7.18,121
8.00,230.00,7.14,132
8.00,232.00,7.14,121
8.00,234.00,7.07,94
8.00,236.00,6.81,82
8.00,238.00,6.92,117
8.00,240.00,7.09,84
8.00,242.00,6.85,89
8.00,244.00,7.08,98
8.00,246.00,7.22,135
8.00,248.00,7.42,108
8.00,250.00,7.57,96
8.00,252.00,7.49,95
8.00,254.00,7.26,87
8.00,256.00,7.17,123
8.00,258.00,7.14,143
8.00,260.00,7.10,119
8.00,262.00,7.11,119
8.00,264.00,7.16,129
8.00,266.00,6.93,136
8.00,268.00,6.88,124
8.00,270.00,6.79,119
8.00,272.00,6.73,114
8.00,274.00,6.99,86
8.00,276.00,7.10,146
8.00,278.00,7.21,136
8.00,280.00,7.46,99
8.00,282.00,7.21,99
8.00,284.00,7.10,118
8.00,286.00,7.07,115
8.00,288.00,6.77,132
8.00,290.00,7.02,125
8.00,292.00,6.78,80
8.00,294.00,6.69,129
8.00,296.00,6.44,91
8.00,298.00,6.14,141
10.00,0.00,6.01,90
10.00,2.00,6.16,108
10.00,4.00,6.18,81
10.00,6.00,6.40,92
10.00,8.00,6.64,121
10.00,10.00,6.61,122
10.00,12.00,6.35,141
10.00,14.00,6.21,85
10.00,16.00,6.45,128
10.00,18.00,6.75,93
10.00,20.00,6.78,125
10.00,22.00,7.01,121
10.00,24.00,6.75,89
10.00,26.00,6.59,132
10.00,28.00,6.51,97
10.00,30.00,6.65,130
10.00,32.00,6.63,123
10.00,34.00,6.66,145
10.00,36.00,6.90,112
10.00,38.00,7.07,142
10.00,40.00,6.87,113
10.00,42.00,7.12,127
10.00,44.00,7.19,85
10.00,46.00,7.23,125
10.00,48.00,6.97,94
10.00,50.00,6.91,135
10.00,52.00,6.91,94
10.00,54.00,6.85,137
10.00,56.00,6.96,82
10.00,58.00,7.17,146
10.00,60.00,7.44,117
10.00,62.00,7.23,135
10.00,64.00,7.42,108
10.00,66.00,7.60,122
10.00,68.00,7.67,150
10.00,70.00,7.59,105
10.00,72.00,7.31,90
10.00,74.00,7.15,81
10.00,76.00,7.17,93
10.00,78.00,7.19,138
10.00,80.00,7.01,125
10.00,82.00,7.10,81
10.00,84.00,7.15,81
10.00,86.00,7.02,123
10.00,88.00,6.81,141
10.00,90.00,7.03,138
10.00,92.00,6.92,131
10.00,94.00,6.71,88
10.00,96.00,7.00,145
10.00,98.00,7.29,116
10.00,100.00,7.01,131
10.00,102.00,6.80,136
10.00,104.00,6.62,147
10.00,106.00,6.63,127
10.00,108.00,6.82,100
10.00,110.00,6.65,92
10.00,112.00,6.77,101
10.00,114.00,6.79,138
10.00,116.00,6.62,120
10.00,118.00,6.79,87
10.00,120.00,6.68,114
10.00,122.00,6.54,140
10.00,124.00,6.81,135
10.00,126.00,7.09,138
10.00,128.00,6.95,124
10.00,130.00,6.89,138
10.00,132.00,7.00,123
10.00,134.00,6.83,121
10.00,136.00,6.73,95
10.00,138.00,6.58,81
10.00,140.00,6.45,138
10.00,142.00,6.55,117
10.00,144.00,6.43,96
10.00,146.00,6.39,139
10.00,148.00,6.35,147
10.00,150.00,6.28,132
10.00,152.00,6.33,114
10.00,154.00,6.41,105
10.00,156.00,6.33,129
10.00,158.00,6.56,86
10.00,160.00,6.34,97
10.00,162.00,6.56,111
10.00,164.00,6.86,92
10.00,166.00,6.99,112
10.00,168.00,6.87,95
10.00,170.00,6.73,116
10.00,172.00,6.87,122
10.00,174.00,7.14,135
10.00,176.00,7.02,137
10.00,178.00,7.01,135
10.00,180.00,6.77,128
10.00,182.00,6.77,104
10.00,184.00,6.82,116
10.00,186.00,6.69,95
10.00,188.00,6.52,140
10.00,190.00,6.77,100
10.00,192.00,6.98,149
10.00,194.00,7.21,139
10.00,196.00,6.95,106
10.00,198.00,7.21,123
10.00,200.00,7.09,85
10.00,202.00,7.17,104
10.00,204.00,7.08,96
10.00,206.00,6.88,148
10.00,208.00,6.61,90
10.00,210.00,6.41,95
10.00,212.00,6.67,148
10.00,214.00,6.82,122
10.00,216.00,6.78,98
10.00,218.00,6.96,112
10.00,220.00,7.04,106
10.00,222.00,6.98,100
10.00,224.00,7.11,113
10.00,226.00,7.37,146
10.00,228.00,7.64,118
10.00,230.00,7.48,104
10.00,232.00,7.62,139
10.00,234.00,7.76,81
10.00,236.00,7.93,102
10.00,238.00,7.83,112
10.00,240.00,7.55,138
10.00,242.00,7.75,136
10.00,244.00,7.48,147
10.00,246.00,7.21,123
10.00,248.00,7.43,122
10.00,250.00,7.64,144
10.00,252.00,7.49,147
10.00,254.00,7.24,117
10.00,256.00,7.17,127
10.00,258.00,7.44,125
10.00,260.00,7.56,115
10.00,262.00,7.42,122
10.00,264.00,7.72,104
10.00,266.00,7.85,82
10.00,268.00,8.12,84
10.00,270.00,8.31,94
10.00,272.00,8.07,128
10.00,274.00,8.08,124
10.00,276.00,8.36,120
10.00,278.00,8.22,97
10.00,280.00,8.04,112
10.00,282.00,7.83,91
10.00,284.00,8.13,115
10.00,286.00,8.24,148
10.00,288.00,8.07,99
10.00,290.00,8.30,117
10.00,292.00,8.28,94
10.00,294.00,8.56,102
10.00,296.00,8.43,82
10.00,298.00,8.30,101
12.00,0.00,8.52,143
12.00,2.00,8.38,128
12.00,4.00,8.59,128
12.00,6.00,8.57,118
12.00,8.00,8.35,124
12.00,10.00,8.47,130
12.00,12.00,8.37,149
12.00,14.00,8.40,92
12.00,16.00,8.40,148
12.00,18.00,8.24,145
12.00,20.00,8.03,91
12.00,22.00,8.25,116
12.00,24.00,7.99,122
12.00,26.00,7.97,97
12.00,28.00,8.16,117
12.00,30.00,8.26,82
12.00,32.00,8.01,98
12.00,34.00,7.92,83
12.00,36.00,8.12,136
12.00,38.00,8.10,120
12.00,40.00,8.14,86
12.00,42.00,8.30,138
12.00,44.00,8.35,122
12.00,46.00,8.54,136
12.00,48.00,8.79,83
12.00,50.00,8.84,127
12.00,52.00,8.76,121
12.00,54.00,8.94,111
12.00,56.00,9.14,142
12.00,58.00,9.31,147
12.00,60.00,9.51,132
12.00,62.00,9.55,119
12.00,64.00,9.54,111
12.00,66.00,9.82,131
12.00,68.00,9.96,139
12.00,70.00,10.07,100
12.00,72.00,10.21,99
12.00,74.00,9.91,109
12.00,76.00,10.07,108
12.00,78.00,10.09,86
12.00,80.00,10.20,119
12.00,82.00,10.06,98
12.00,84.00,10.02,123
12.00,86.00,10.22,92
12.00,88.00,10.15,90
12.00,90.00,10.11,119
12.00,92.00,10.23,104
12.00,94.00,10.48,129
12.00,96.00,10.64,96
12.00,98.00,10.44,84
12.00,100.00,10.39,134
12.00,102.00,10.62,123
12.00,104.00,10.42,116
12.00,106.00,10.69,118
12.00,108.00,10.62,113
12.00,110.00,10.53,104
12.00,112.00,10.58,112
12.00,114.00,10.36,95
12.00,116.00,10.19,123
12.00,118.00,10.26,139
12.00,120.00,10.47,126
12.00,122.00,10.31,122
12.00,124.00,10.32,110
12.00,126.00,10.55,131
12.00,128.00,10.82,126
12.00,130.00,10.74,112
12.00,132.00,10.90,120
12.00,134.00,10.67,120
12.00,136.00,10.40,101
12.00,138.00,10.25,127
12.00,140.00,10.26,127
12.00,142.00,10.25,128
12.00,144.00,10.08,137
12.00,146.00,10.18,148
12.00,148.00,10.19,142
12.00,150.00,10.03,143
12.00,152.00,10.28,108
12.00,154.00,10.53,103
12.00,156.00,10.70,96
12.00,158.00,10.70,94
12.00,160.00,10.51,100
12.00,162.00,10.22,141
12.00,164.00,9.96,93
12.00,166.00,9.82,112
12.00,168.00,9.89,149
12.00,170.00,9.85,136
12.00,172.00,10.10,129
12.00,174.00,9.93,139
12.00,176.00,10.02,86
12.00,178.00,10.11,88
12.00,180.00,10.16,97
12.00,182.00,10.40,119
12.00,184.00,10.57,111
12.00,186.00,10.46,118
